frame,step,tau_nominal_MPa,n_segments,dxa_total_len_A,n_interface_segments,n_other_segments,x_plus,z_plus,len_plus,xmin_plus,xmax_plus,x_minus,z_minus,len_minus,xmin_minus,xmax_minus,xu_plus,xu_minus,s_A,s_dev_A
10,20000,31.83275715649044,3,195.57602815714665,0,0,8.340410666144708,67.32135474444026,65.52145931020914,8.340410666144708,8.340410666144708,89.7399609872519,71.3850250588799,130.0545688469375,84.8840884069516,94.59583356755219,162.98466066614466,89.7399609872519,73.24469967889276,-16.898989843284355
11,22000,40.90909090909091,3,196.34559915908665,0,0,8.35246916265783,68.08778650029885,65.34577009126455,8.35246916265783,8.35246916265783,87.22111955897697,71.27465102269956,130.99982906782208,81.95963321006849,92.48260590788549,162.9967191626578,87.22111955897697,75.77559960368083,-19.37971478891501
12,24000,50.0,3,195.4656368896708,0,0,8.581525063281989,68.043750904231,65.07481185932808,8.581525063281989,8.581525063281989,83.51915408090396,71.46949411860605,130.39082503034274,79.13473341452995,87.903574747278,163.22577506328196,83.51915408090396,79.706620982378,-20.460318280636557
13,26000,59.090909090909086,3,196.62708541615967,0,0,8.53735298203805,67.6349906943363,65.21385929387823,8.53735298203805,8.53735298203805,81.99246592584622,71.36805106140557,131.41322612228143,77.27626301870453,86.70866883298793,163.18160298203802,81.99246592584622,81.1891370561918,-23.989427077241473
14,28000,68.18181818181817,3,196.1223532076621,0,0,8.6754313489484,67.8356697984925,65.21533332746904,8.6754313489484,8.6754313489484,82.95008160587577,71.3117391026936,130.90701988019305,78.90598119278282,86.99418201896873,163.31968134894836,82.95008160587577,80.3695997430726,-29.8205892607794
15,30000,77.27272727272727,3,196.2735102149289,0,0,8.744884355737101,67.94664465530337,65.51712750248441,8.7448843557371,8.7448843557371,74.48711594492117,71.55715444548161,130.7563827124445,69.29955274567646,79.67467914416589,163.38913435573707,74.48711594492117,88.9020184108159,-26.299795463454814
16,32000,86.36363636363636,3,195.60488902499867,0,0,9.29177659244603,68.50050155762519,65.58521184925132,9.291776592446029,9.291776592446029,66.36258238656242,71.36164316823587,130.01967717574735,61.83742771436486,70.88773705875998,163.936026592446,66.36258238656242,97.57344420588359,-22.639994538805837
17,34000,95.45454545454545,5,207.51943587314787,0,0,9.267196898524125,69.93046370099964,77.70590605074668,8.200524544919231,9.600811192415609,63.83467743645702,71.28638782325089,129.81352982240122,59.79112012622138,67.87823474669266,163.9114468985241,63.83467743645702,100.07676946206709,-25.148294153041064
18,36000,104.54545454545455,3,196.1020677117429,0,0,9.345127544127267,68.83650623060782,65.81150312855914,9.345127544127267,9.345127544127267,57.20977753249675,71.6803781378276,130.29056458318377,52.496009279687726,61.92354578530577,163.98937754412725,57.20977753249675,106.77960001163049,-23.45708847389639
19,38000,113.63636363636363,3,196.38114489703815,0,0,9.570419621323884,69.11016505015978,65.84911697164347,9.570419621323884,9.570419621323884,43.13971954356283,71.87472774926059,130.5320279253947,37.26525148796289,49.014187599162774,164.21466962132388,43.13971954356283,121.07495007776105,-14.173363278184539
20,40000,122.72727272727272,3,146.819246134531,0,0,9.999383390581679,69.24313660013951,81.84482594437962,8.272401472429838,10.286984127980038,25.53001689437524,71.81058839410387,64.97442019015136,25.53001689437524,25.53001689437524,164.64363339058167,25.53001689437524,139.11361649620642,-1.1463217301578936
21,42000,131.8181818181818,1,33.060075972349516,0,0,,,,,,8.303075909934913,68.00164214089779,33.060075972349516,8.303075909934913,8.303075909934913,,8.303075909934915,,
