rank,al_hkl,fe_hkl,al_matrix,fe_matrix,al_det,fe_det,al_len1_A,fe_len1_A,mismatch1_percent,al_len2_A,fe_len2_A,mismatch2_percent,max_len_mismatch_percent,al_angle_deg,fe_angle_deg,angle_delta_deg,al_area_A2,fe_area_A2,area_mismatch_percent,estimated_atoms,score,status
135,(100),(100),"[[-6,-6],[-5,-1]]","[[-1,1],[0,-2]]",24,2,14.827763991469649,15.04423307335817,1.4493110816711887,24.674890786948804,25.881334501449853,4.772681139143101,4.772681139143101,33.690067525979785,31.52155132699457,2.168516198985216,202.95007844928367,203.56742417842185,0.3037240586925249,1176,7.8051451179767355,reasonable
136,(111),(010),"[[-6,0],[-5,-5]]","[[-1,1],[0,-1]]",30,1,17.447782600488967,16.801682335706975,3.772907202992084,25.18370495288593,24.20137807753879,3.9782331630057373,3.9782331630057373,30.000000000000018,30.524366841048703,0.5243668410486855,219.69990454640546,206.5261941289576,6.181559720716059,1164,7.825485353148512,reasonable
137,(111),(010),"[[-6,-3],[-5,2]]","[[-1,0],[-1,1]]",27,1,12.675520190733115,12.940667250724927,2.0701524034188554,23.081246845206817,24.20137807753879,4.7380247359876515,4.7380247359876515,42.51982979723964,41.25753542340853,1.2622943738311108,197.7299140917649,206.5261941289576,4.351835313464187,1068,7.83719423036751,reasonable
138,(110),(001),"[[-6,0],[0,-2]]","[[-1,0],[0,-1]]",12,1,8.224963595649601,7.866274404095588,4.458192608420726,17.447782600488967,16.801682335706975,3.772907202992084,4.458192608420726,90.0,89.91563735864257,0.08436264135742988,143.50737671383027,132.16650043588803,8.227748232947746,588,7.864315535683109,borderline
139,(110),(001),"[[-6,-2],[0,-2]]","[[-1,0],[-1,1]]",12,1,8.224963595649601,7.866274404095588,4.458192608420726,19.289249436504438,18.562435401923405,3.8403259336195,4.458192608420726,64.7605981793211,64.84259071127448,0.0819925319533894,143.50737671383027,132.16650043588803,8.227748232947746,588,7.905723056983683,borderline
140,(110),(001),"[[-4,-5],[-1,4]]","[[-2,-1],[0,-1]]",21,2,16.70498003194751,16.801682335706975,0.5772123925587734,23.624409320351905,23.000678464602757,2.67551605961981,2.67551605961981,39.52119635864216,43.15724460989378,3.636048251251623,251.137909249203,264.33300087177605,5.11962609858089,1080,7.937044959147628,borderline
141,(100),(100),"[[-6,-6],[-5,1]]","[[-3,0],[-1,-1]]",36,3,14.827763991469649,15.243009382123471,2.7617872376935515,24.674890786948804,23.59882321228676,4.458192608420742,4.458192608420742,56.309932474020215,58.088402380194886,1.7784699061746707,304.42511767392546,305.35113626763285,0.30372405869256686,1764,7.965540230318408,reasonable
142,(110),(010),"[[-2,-6],[-2,3]]","[[-2,-1],[-1,0]]",18,1,13.639559080551079,12.940667250724927,5.258734979271348,25.351040381466234,26.081437835939578,2.840218786992701,5.258734979271348,38.50207782898377,37.727674776534904,0.7744030524488679,215.26106507074542,206.5261941289576,4.141837265716047,780,7.969486689266714,borderline
143,(100),(100),"[[-4,-4],[-3,3]]","[[-2,0],[0,-1]]",24,2,12.337445393474402,12.940667250724927,4.772681139143101,16.449927191299203,15.732548808191176,4.458192608420726,4.772681139143101,90.0,89.15281733700098,0.8471826629990176,202.95007844928367,203.56742417842187,0.3037240586925389,1176,8.026927902674235,reasonable
144,(100),(001),"[[-6,-5],[-6,-2]]","[[-2,-1],[-1,-1]]",18,1,18.391577712333604,18.54145616100567,0.8116227287802542,22.711923066793116,23.000678464602757,1.2633514091790257,1.2633514091790257,21.37062226934318,18.053863315394587,3.316758953948593,152.21255883696273,132.16650043588805,14.098125545764079,780,8.027979293830162,borderline
145,(100),(010),"[[-6,-2],[-3,-5]]","[[-1,-1],[0,-1]]",24,1,16.956196835861668,16.801682335706975,0.9154277694365809,18.391577712333604,17.71462942192158,3.7497612966928378,3.7497612966928378,40.60129464500448,43.938788754926364,3.3374941099218844,202.95007844928364,206.5261941289576,1.7466778512743495,972,8.032715401701575,borderline
146,(100),(010),"[[-6,-1],[-2,4]]","[[-1,0],[0,-1]]",26,1,13.00480931711046,12.940667250724927,0.49443737306448876,17.688453039840585,16.801682335706975,5.142170040667938,5.142170040667938,72.89727103094764,71.78190226445722,1.1153687664904197,219.86258498672396,206.5261941289576,6.255507419977451,1036,8.050356529047006,borderline
147,(110),(010),"[[-6,-4],[-6,-1]]","[[-1,1],[0,-1]]",18,1,17.925892563868775,16.801682335706975,6.474452831289029,23.97968353154333,24.20137807753879,0.9202559619552766,6.474452831289029,30.051180649978203,30.524366841048703,0.4731861910705,215.26106507074542,206.5261941289576,4.141837265716047,780,8.231080423736884,borderline
148,(100),(001),"[[-6,-5],[-6,-2]]","[[-2,1],[-1,1]]",18,1,18.391577712333604,18.562435401923405,0.9247043835890417,22.711923066793116,23.034496582131105,1.4102678103053474,1.4102678103053474,21.37062226934318,18.00537396116304,3.3652483081801385,152.21255883696273,132.166500435888,14.098125545764123,780,8.261270017724529,borderline
149,(111),(010),"[[-5,-1],[-2,5]]","[[-1,0],[0,-1]]",27,1,12.675520190733115,12.940667250724927,2.0701524034188554,16.190857028901362,16.801682335706975,3.7028086868684924,3.7028086868684924,74.46494888174345,71.78190226445722,2.6830466172862373,197.72991409176487,206.5261941289576,4.351835313464202,1068,8.329621023441868,reasonable
150,(110),(010),"[[-4,-1],[0,-4]]","[[-1,0],[0,-1]]",16,1,12.337445393474402,12.940667250724927,4.772681139143101,16.449927191299203,16.801682335706975,2.115718002294502,4.772681139143101,70.52877936550931,71.78190226445722,1.2531228989479075,191.3431689517737,206.5261941289576,7.632166025361009,716,8.358164107037126,reasonable
151,(100),(001),"[[-6,-5],[-1,-6]]","[[-2,1],[0,-1]]",31,2,17.688453039840585,16.801682335706975,5.142170040667938,22.711923066793116,23.034496582131105,1.4102678103053474,5.142170040667938,40.73210669970919,43.07842060853116,2.346313908821969,262.1438513303247,264.33300087177605,0.8316223333636652,1400,8.544689390247498,borderline
152,(100),(001),"[[-6,-5],[-1,-6]]","[[-2,-1],[0,-1]]",31,2,17.688453039840585,16.801682335706975,5.142170040667938,22.711923066793116,23.000678464602757,1.2633514091790257,5.142170040667938,40.73210669970919,43.15724460989378,2.4251379101845885,262.1438513303247,264.33300087177605,0.8316223333636652,1400,8.58655156498414,borderline
153,(111),(010),"[[-6,-5],[-6,0]]","[[-2,-1],[-1,-1]]",30,1,17.447782600488967,17.71462942192158,1.517795885347903,27.740206334011535,26.081437835939578,6.163945838719122,6.163945838719122,26.995508401116926,26.55163420408153,0.4438741970353952,219.69990454640546,206.52619412895763,6.181559720716045,1164,8.610251409608177,borderline
154,(100),(001),"[[-6,0],[-4,-5]]","[[-1,-1],[-1,1]]",30,2,17.447782600488967,18.54145616100567,6.077781015400849,18.62005327644167,18.562435401923405,0.3099194086585706,6.077781015400849,51.34019174590991,50.176427941867274,1.1637638040426381,253.68759806160458,264.33300087177605,4.1100306945672305,1368,8.755447564308554,borderline
155,(100),(001),"[[-6,-5],[-6,0]]","[[-2,1],[0,-1]]",30,2,17.447782600488967,16.801682335706975,3.772907202992084,22.711923066793116,23.034496582131105,1.4102678103053474,3.772907202992084,39.80557109226519,43.07842060853116,3.272849516265971,253.68759806160455,264.33300087177605,4.110030694567242,1368,8.806719116019792,borderline
156,(100),(001),"[[-6,-5],[-6,0]]","[[-2,-1],[0,-1]]",30,2,17.447782600488967,16.801682335706975,3.772907202992084,22.711923066793116,23.000678464602757,1.2633514091790257,3.772907202992084,39.80557109226519,43.15724460989378,3.3516735176285906,253.68759806160455,264.33300087177605,4.110030694567242,1368,8.836484193769794,borderline
157,(111),(010),"[[-6,-3],[-1,-5]]","[[-1,1],[0,-1]]",27,1,16.190857028901362,16.801682335706975,3.7028086868684924,23.081246845206817,24.20137807753879,4.7380247359876515,4.7380247359876515,31.94511908450382,30.524366841048703,1.4207522434551159,197.7299140917649,206.5261941289576,4.351835313464187,1068,8.838410465769249,reasonable
158,(100),(001),"[[-6,-1],[-5,4]]","[[-1,-1],[-1,1]]",29,2,17.688453039840585,18.54145616100567,4.708833888797933,18.62005327644167,18.562435401923405,0.3099194086585706,4.708833888797933,48.12213046211571,50.176427941867274,2.054297479751561,245.2313447928844,264.33300087177605,7.497249853294194,1336,8.94076923804342,reasonable
159,(110),(010),"[[-6,-4],[-2,-4]]","[[-1,1],[0,-1]]",16,1,17.447782600488964,16.801682335706975,3.7729072029920645,23.97968353154333,24.20137807753879,0.9202559619552766,3.7729072029920645,27.214922707226243,30.524366841048703,3.30944413382246,191.34316895177372,206.5261941289576,7.632166025360995,716,9.077393760632006,borderline
160,(111),(010),"[[-6,0],[-5,-5]]","[[-2,-1],[-1,-1]]",30,1,17.447782600488967,17.71462942192158,1.517795885347903,25.18370495288593,26.081437835939578,3.502313011207811,3.502313011207811,30.000000000000018,26.55163420408153,3.4483657959184875,219.69990454640546,206.52619412895763,6.181559720716045,1164,9.083731679692962,borderline
161,(100),(010),"[[-6,-1],[-3,-5]]","[[-1,-1],[0,-1]]",27,1,16.956196835861668,16.801682335706975,0.9154277694365809,17.688453039840585,17.71462942192158,0.1478762879433805,0.9154277694365809,49.573921259900864,43.938788754926364,5.6351325049745,228.31883825544412,206.5261941289576,10.02317722568434,1068,9.101062616111097,poor
162,(100),(010),"[[-6,-5],[-6,-1]]","[[-1,1],[0,-1]]",24,1,17.688453039840585,16.801682335706975,5.142170040667938,22.711923066793116,24.20137807753879,6.3498196648463,6.3498196648463,30.34324888423957,30.524366841048703,0.1811179568091319,202.95007844928358,206.5261941289576,1.7466778512743777,972,9.187262697716061,borderline
163,(100),(001),"[[-5,-2],[-2,5]]","[[-2,0],[0,-1]]",29,2,15.659864137114484,15.732548808191176,0.46307157849464275,15.659864137114484,16.801682335706975,7.034897117723469,7.034897117723469,90.0,89.91563735864257,0.08436264135742988,245.23134479288439,264.33300087177605,7.497249853294205,1336,9.301934082158716,borderline
164,(111),(010),"[[-6,-5],[-5,1]]","[[-2,-1],[-1,0]]",31,1,13.325964079312355,12.940667250724927,2.933736144130679,27.740206334011535,26.081437835939578,6.163945838719122,6.163945838719122,37.88890305024781,37.727674776534904,0.16122827371290782,227.0232346979523,206.5261941289576,9.455457304813068,1196,9.476814887097555,borderline
165,(111),(010),"[[-5,-5],[-5,1]]","[[-2,-1],[-1,0]]",30,1,13.325964079312355,12.940667250724927,2.933736144130679,25.18370495288593,26.081437835939578,3.502313011207811,3.502313011207811,40.893394649130904,37.727674776534904,3.165719872596,219.69990454640543,206.5261941289576,6.181559720716047,1164,9.552730120616832,borderline
166,(111),(010),"[[-6,-4],[-6,1]]","[[-1,1],[0,-1]]",30,1,16.190857028901362,16.801682335706975,3.7028086868684924,25.35104038146623,24.20137807753879,4.640186451761424,4.640186451761424,32.3615000109976,30.524366841048703,1.837133169948899,219.69990454640546,206.5261941289576,6.181559720716059,1164,9.591952713570027,reasonable
167,(110),(010),"[[-6,-5],[0,-3]]","[[-2,-1],[-1,0]]",18,1,12.337445393474402,12.940667250724927,4.772681139143101,26.9673465715471,26.081437835939578,3.3399775150455486,4.772681139143101,40.3155422107726,37.727674776534904,2.587867434237694,215.26106507074542,206.5261941289576,4.141837265716047,780,9.631519005511292,reasonable
168,(111),(010),"[[-6,-4],[-5,1]]","[[-2,-1],[-1,0]]",26,1,13.325964079312355,12.940667250724927,2.933736144130679,25.35104038146623,26.081437835939578,2.840218786992715,2.933736144130679,34.30661909550143,37.727674776534904,3.4210556810334722,190.40658394021804,206.5261941289576,8.12208569277204,1036,9.646810978663751,borderline
169,(110),(010),"[[-6,-6],[-1,-4]]","[[-1,-2],[0,-1]]",18,1,16.70498003194751,16.801682335706975,0.5772123925587734,30.22044594346312,32.01169131486261,5.75665709170176,5.75665709170176,25.23940182067891,22.580714437440985,2.6586873832379254,215.26106507074542,206.5261941289576,4.141837265716047,780,9.662577718330839,borderline
170,(111),(010),"[[-6,-1],[-1,-5]]","[[-1,-1],[0,-1]]",29,1,16.190857028901362,16.801682335706975,3.7028086868684924,19.068793631348747,17.71462942192158,7.362904792553136,7.362904792553136,43.46263496639797,43.938788754926364,0.47615378852839285,212.3765743948586,206.5261941289576,2.793192456816333,1132,9.842343053608383,borderline
171,(100),(010),"[[-5,-3],[-3,3]]","[[-1,0],[0,-1]]",24,1,12.337445393474402,12.940667250724927,4.772681139143101,16.956196835861668,16.801682335706975,0.9154277694365809,4.772681139143101,75.96375653207353,71.78190226445722,4.181854267616316,202.95007844928367,206.5261941289576,1.7466778512743357,972,9.876870203593596,borderline
172,(111),(010),"[[-6,-4],[-6,0]]","[[-2,-1],[-1,-1]]",24,1,17.447782600488967,17.71462942192158,1.517795885347903,25.35104038146623,26.081437835939578,2.840218786992715,2.840218786992715,23.413224446370553,26.55163420408153,3.1384097577109777,175.75992363712436,206.52619412895763,16.09593917331778,972,10.063930976911823,poor
173,(100),(010),"[[-5,-3],[-1,4]]","[[-1,0],[0,-1]]",23,1,11.989841765771663,12.940667250724927,7.627806430459157,16.956196835861668,16.801682335706975,0.9154277694365809,7.627806430459157,73.07248693585295,71.78190226445722,1.2905846713957345,194.4938251805635,206.5261941289576,6.000881935575937,940,10.643302235856456,borderline
174,(100),(010),"[[-6,-1],[-2,4]]","[[-1,-1],[-1,0]]",26,1,13.00480931711046,12.940667250724927,0.49443737306448876,17.688453039840585,17.71462942192158,0.1478762879433805,0.49443737306448876,72.89727103094764,64.27930898061642,8.617962050331215,219.86258498672396,206.5261941289576,6.255507419977451,1036,10.903140769262357,poor
175,(100),(010),"[[-6,-1],[-4,-5]]","[[-1,-1],[0,-1]]",26,1,17.688453039840585,16.801682335706975,5.142170040667938,18.62005327644167,17.71462942192158,4.983799429523446,5.142170040667938,41.87786953788429,43.938788754926364,2.060919217042077,219.86258498672393,206.5261941289576,6.255507419977438,1036,10.99103805060886,borderline
176,(100),(010),"[[-5,-4],[-1,4]]","[[-1,-1],[-1,0]]",24,1,11.989841765771663,12.940667250724927,7.627806430459157,18.62005327644167,17.71462942192158,4.983799429523446,7.627806430459157,65.37643521383639,64.27930898061642,1.0971262332199672,202.9500784492836,206.5261941289576,1.7466778512743635,972,11.044085571732191,borderline
177,(100),(010),"[[-6,-1],[-1,-4]]","[[-1,-1],[-1,0]]",23,1,11.989841765771663,12.940667250724927,7.627806430459157,17.688453039840585,17.71462942192158,0.1478762879433805,7.627806430459157,66.50143432404789,64.27930898061642,2.222125343431472,194.49382518056348,206.5261941289576,6.0008819355759515,940,11.521541426420033,borderline
178,(100),(010),"[[-6,0],[-5,-4]]","[[-1,-1],[0,-1]]",24,1,17.447782600488967,16.801682335706975,3.772907202992084,18.62005327644167,17.71462942192158,4.983799429523446,4.983799429523446,38.65980825409008,43.938788754926364,5.278980500836283,202.95007844928367,206.5261941289576,1.7466778512743357,972,12.365162855016331,poor
179,(100),(010),"[[-6,-2],[-5,3]]","[[-1,-1],[0,-1]]",28,1,16.956196835861668,16.801682335706975,0.9154277694365809,18.391577712333604,17.71462942192158,3.7497612966928378,3.7497612966928378,49.39870535499554,43.938788754926364,5.459916600069178,236.77509152416428,206.5261941289576,13.647105647636714,1100,12.599223451121343,poor
180,(100),(010),"[[-6,0],[-2,-4]]","[[-1,0],[0,-1]]",24,1,13.00480931711046,12.940667250724927,0.49443737306448876,17.447782600488967,16.801682335706975,3.772907202992084,3.772907202992084,63.43494882292201,71.78190226445722,8.346953441535206,202.95007844928367,206.5261941289576,1.7466778512743357,972,12.987456166892786,poor
