id,type,phase,x_A,y_A,z_A,pe_atom_eV,sxx_bar_A3,syy_bar_A3,szz_bar_A3,sxy_bar_A3,sxz_bar_A3,syz_bar_A3,hydrostatic_raw_bar_A3,displacement_A,dx_A,dy_A,dz_A,neighbor_count,strain_trace,von_mises_strain_proxy,d2min_A2
312,1,Fe4Al13_slab,5.473882443913526,4.698551613037399,88.11549477934778,-3.68806,627825.0,-618296.0,226398.0,-933421.0,-169099.0,966195.0,-78642.33333333333,0.5596204832653462,-0.038760292699147485,0.19762866634967846,0.5221260721673104,13,-0.6525868735808658,0.4502946604233214,3.1337982815297454
313,1,Fe4Al13_slab,3.500563071295728,1.3140400136799542,88.02594586098557,-3.77834,455045.0,574838.0,-68809.1,-496478.0,-465370.0,370281.0,-320357.9666666667,0.45112297399133167,0.014946669835271379,0.1367612691599518,0.4296334367590333,15,-0.8024265938403223,0.6268752676589974,4.620362903821246
314,1,Fe4Al13_slab,13.173295103437118,0.6052644850670045,87.19239091996914,-3.44647,533976.0,-1409410.0,-1594070.0,447866.0,565361.0,-641169.0,823168.0,0.3892124217749953,-0.034296417913120436,0.15628398714357666,0.354803298103036,13,0.03724734129381746,0.03363465418976648,0.01519111456158581
315,2,Fe4Al13_slab,16.7116034523507,6.39963164682814,84.90266517290237,-2.89192,-232697.0,-1703530.0,-400584.0,-1648730.0,-845919.0,-600880.0,778937.0,0.38010076409644805,-0.01801781637440313,0.15539595176862342,0.3464160032875583,13,0.011129571423101559,0.01986007702125302,0.016392582060539725
316,1,Fe4Al13_slab,18.382248003173018,6.590642738673644,82.82809213485002,-3.73961,1472580.0,465056.0,461979.0,292486.0,310807.0,58539.8,-799871.6666666666,0.3445771274881546,0.08232258292999718,0.16708770791372984,0.28989323378074516,14,0.030564478928800654,0.023405582158815354,0.02204600410467488
317,1,Fe4Al13_slab,6.026713429349407,2.1028728043186815,83.2469038483141,-3.67292,-1063530.0,-3832270.0,-914784.0,-1518790.0,-69647.3,-219463.0,1936861.3333333333,0.48966491274590984,-0.046272679836316215,0.17948569356219446,0.4532278143293098,14,-0.009767386521466248,0.03835118371805342,0.03703772618552673
318,1,Fe4Al13_slab,6.138152779930347,6.663779718701268,83.81209000006064,-3.93995,1154540.0,1180090.0,-414805.0,-291808.0,-570915.0,61686.0,-639941.6666666666,0.46152950549451327,0.07886014125193784,0.22952419003779845,0.3925674575805118,14,0.02235968540770572,0.03274307485469973,0.013386146061077868
319,2,Fe4Al13_slab,1.089731804326385,0.5705073694005166,81.41242369715097,-3.03209,-345102.0,-801278.0,387208.0,-248627.0,734296.0,-37733.9,253057.33333333334,0.3967496431503986,0.1578442460841819,0.14139218604614223,0.33541574656413786,12,0.005963032760079479,0.04844630769288162,0.031193926815486977
320,1,Fe4Al13_slab,3.90395667756731,6.0371920826574685,77.00977090567162,-3.71658,34650.3,904670.0,253445.0,-248069.0,-438647.0,-75439.1,-397588.43333333335,0.15994439608352995,0.023273021488659836,0.10434156450032807,0.1189681227343584,14,0.008305115065975088,0.043416056130810066,0.046142310579943654
321,1,Fe4Al13_slab,1.785060656722063,0.04203910855940779,75.13268283519463,-3.69079,-1073720.0,-2619710.0,-605380.0,-2117340.0,357341.0,-225089.0,1432936.6666666667,0.23626458417276658,-0.03454232895726167,0.07761106743348943,0.2204638370716907,14,0.014145010822916526,0.024761194658916984,0.026804420194113655
322,1,Fe4Al13_slab,5.796780422533509,6.456335173650165,78.84590553540566,-3.56619,1701420.0,1340510.0,-14228.8,-426678.0,-1367630.0,286011.0,-1009233.7333333334,0.34021789803849894,-0.16619462862186474,-0.20752075750268784,0.21227976532982495,14,-0.632916200104518,0.4204004067288398,2.681467858818106
323,1,Fe4Al13_slab,18.268584029497912,6.6228988227656265,74.28199311986849,-3.7404,1159920.0,408217.0,292798.0,809622.0,853665.0,587836.0,-620311.6666666666,0.28003957311283373,0.01917101163917323,0.07401909907003379,0.26939897511833516,15,0.012954420829198288,0.03168502264315736,0.023571157987220443
324,1,Fe4Al13_slab,4.086284316853426,1.3527878744399555,85.16316154695743,-3.70353,-1172080.0,1392030.0,-11251.7,-262621.0,-145353.0,-530778.0,-69566.09999999999,0.41307718584294556,-0.0444636016075348,0.12143545877132578,0.39231260360713804,14,-0.011030041797527534,0.04638762635444309,0.01867359927492252
325,2,Fe4Al13_slab,8.72230534743267,6.616097433515215,83.07126061815097,-2.95662,-409015.0,-2127070.0,-281792.0,-1226900.0,-725388.0,249584.0,939292.3333333334,0.3548143083508087,-0.014005513451673215,0.1651958862994105,0.31369947107569374,13,-0.012666515235192799,0.04319460413899016,0.020192979528744052
326,1,Fe4Al13_slab,10.616191503601275,6.634273405946075,84.80373354000623,-3.57535,474070.0,372998.0,-1537710.0,-117445.0,487531.0,717081.0,230214.0,0.20291525247078088,-0.1263505553499122,0.15209807847669676,0.04556655979713753,14,-0.017186010914875594,0.055786805215661026,0.11657544572533453
327,1,Fe4Al13_slab,3.327486498802779,2.0542710375597326,82.20171087111434,-3.78309,-727049.0,-84363.7,334121.0,761657.0,316343.0,418463.0,159097.2333333333,0.40517803803138297,0.14446318223252064,0.21598767865054394,0.3108841490867036,15,0.015219594715228602,0.05554154639608949,0.032065484549492144
328,1,Fe4Al13_slab,5.407447671752457,0.8822627878118205,80.7156985301809,-3.51247,-1131810.0,524120.0,-31153.7,-241190.0,3200.39,31109.0,212947.9,0.3695994927863814,0.12376987894796355,0.25501233103470167,0.23717823077467415,13,0.06447241530568759,0.0662123249904872,0.06348639716250155
329,1,Fe4Al13_slab,2.6112040640157606,1.2295543943633755,72.69231136173161,-3.48639,49630.5,-974140.0,-617048.0,293024.0,123383.0,-218188.0,513852.5,0.35886068093919166,0.04592901784340331,0.04461723635148629,0.3531017075354299,13,0.03551692253153449,0.05493263335267848,0.05733267594568457
330,1,Fe4Al13_slab,9.347563761841764,0.06717973520864802,84.19584926441617,-3.76382,521457.0,-760591.0,3329080.0,562738.0,-1179830.0,606042.0,-1029982.0,0.32829982607699404,-0.05378214822527231,0.15229940466075015,0.2858201316815183,14,0.00808805248526201,0.029656401007013226,0.02219900543341709
331,2,Fe4Al13_slab,13.880238355651539,6.333938761211479,81.6076841620549,-3.47661,592190.0,1499680.0,216125.0,1723970.0,316413.0,-112352.0,-769331.6666666666,0.4285618315228819,0.10963114486416004,0.2334185034030618,0.342289435687249,11,0.04222291445796311,0.0327166741215981,0.03255681500302414
332,1,Fe4Al13_slab,11.351701972889405,6.306904575025526,82.29104309669671,-3.60033,-236788.0,250849.0,-1676940.0,167473.0,513306.0,-521382.0,554293.0,0.29935229776170746,-0.0020580102878042864,0.23324016213776222,0.18763419074043952,14,-0.007964455011146399,0.020855505972443726,0.04378609908241694
333,1,Fe4Al13_slab,7.991361453930368,0.8343249046303244,79.97472343901852,-3.72609,-209143.0,-190168.0,-185573.0,-754391.0,2042650.0,-984423.0,194961.33333333334,0.333359067922879,0.17816925717850918,0.12783718965636717,0.25108093695784817,13,0.035077805964814246,0.031328263658905696,0.04525145628670124
334,2,Fe4Al13_slab,5.990375713121132,2.2570752079029517,78.4646146747912,-3.33183,271678.0,2091930.0,-123265.0,510297.0,960657.0,-894275.0,-746781.0,0.5737321060863335,0.235063891470582,0.44338843121104476,0.2780650922880738,11,-0.7274217909873206,0.5246534865408499,2.8070554293000995
335,1,Fe4Al13_slab,4.067044448588157,0.33650071767789197,77.03331615783428,-3.59049,1014080.0,1381530.0,59871.3,-687354.0,-329471.0,-1480540.0,-818493.7666666666,0.41835440879270286,0.06332825908919569,-0.05513523065912168,0.4098414928935199,14,0.07410759601607575,0.052315904709334754,0.07973928691623354
336,1,Fe4Al13_slab,8.609041751858722,6.604004988662844,74.34153317552622,-3.5998,169705.0,167759.0,-1017530.0,360562.0,686528.0,-628795.0,226688.66666666666,0.35590881938593305,-0.09066488543784246,-0.029398450580840677,0.34290916781077385,13,-0.022522284218424837,0.06901865571556212,0.07830932247919341
337,1,Fe4Al13_slab,10.867421492141775,6.4397753522260714,77.75765319391931,-3.64921,885925.0,961094.0,-394329.0,-41132.1,155787.0,-66727.0,-484230.0,0.4500470709318092,-0.05973595444335266,0.03948617265443222,0.4443138800106822,14,0.024002292622525623,0.03610464571834766,0.07737970943016895
338,1,Fe4Al13_slab,11.544402608890717,5.934243326407411,75.2137215668208,-3.67079,867684.0,255573.0,-757556.0,-411722.0,-5228.83,-975214.0,-121900.33333333333,0.5554456599305415,-0.022033912365150964,-0.12017813199392702,0.5418409401586501,14,-0.029251757874552253,0.09068991963289566,0.1611404692916491
339,1,Fe4Al13_slab,6.102847240463227,1.9995617395296137,86.83417771661718,-3.4589,1913870.0,966867.0,-256843.0,-1286160.0,-1359380.0,940607.0,-874631.3333333334,0.3411550388402381,-0.10468759304648144,0.030096214536384117,0.3232978290350843,14,0.050165247808132474,0.04565376137960456,0.03344846124971191
340,1,Fe4Al13_slab,1.6662604722399483,2.4931215544932774,80.00886033805152,-3.6768,277085.0,36189.5,169609.0,-952299.0,-296118.0,505335.0,-160961.16666666666,0.5143009309833546,0.4284617036341283,-0.031051294755778613,0.28277523445888164,13,-0.6641596990944458,0.4602089917155597,3.3897413276114676
341,2,Fe4Al13_slab,8.460929435570158,0.6362322447866939,86.94318251762465,-3.40368,2627550.0,2815470.0,3093590.0,1067190.0,-119255.0,233933.0,-2845536.6666666665,0.41349966449539155,-0.1463149781012092,-0.04064527965073628,0.38460611144800794,12,-0.5749161079329531,0.4354335651784738,3.0702540317863587
342,2,Fe4Al13_slab,10.144358842539305,4.235512024005118,86.32432157070424,-3.52931,1576160.0,1882380.0,-302318.0,1079740.0,1222140.0,-1528680.0,-1052074.0,0.5336106595910399,0.14248271565562654,0.4380733385626012,0.26931535754427216,11,-0.7521717704000074,0.5250579795136596,2.998752594969302
343,1,Fe4Al13_slab,8.27464899010711,2.448384946995838,84.85109423318069,-3.56747,1413750.0,-1325990.0,-249424.0,-232659.0,-129052.0,-1976830.0,53888.0,0.35882927560342903,0.02684157013882427,0.08443001357672886,0.34772050838280677,14,0.02482903087493793,0.04500703813280909,0.02629536204768047
344,1,Fe4Al13_slab,11.872951371228709,1.6196772102108568,83.03221155788698,-3.51911,1790070.0,579468.0,-1030710.0,630166.0,-107221.0,-826901.0,-446276.0,0.5535283583857016,0.0674873840530044,0.27509996581385465,0.4755618838175195,14,0.07668062808340448,0.029237206344005527,0.051309375572489366
345,1,Fe4Al13_slab,11.12909775737914,1.9115026881227941,85.56558552696269,-3.61302,919575.0,916653.0,-859950.0,561157.0,577114.0,-85099.1,-325426.0,0.42449606050759003,-0.006029359639954983,0.2305237800872908,0.35639772589490804,15,0.040378012696056786,0.048176430304888274,0.017161209519400512
346,1,Fe4Al13_slab,10.787442192701764,3.977559147259546,83.78558629114438,-3.77411,199575.0,-556769.0,3337370.0,804844.0,-1455920.0,887166.0,-993392.0,0.4857723002570711,0.16506307751035543,0.26067824362213754,0.37520096140859494,14,-0.013202511678027551,0.03402944254931844,0.036040284081238536
347,1,Fe4Al13_slab,9.049517003933236,2.1253027213267517,82.26016006775106,-3.60353,864034.0,497252.0,-55720.4,270905.0,-190319.0,680442.0,-435188.5333333334,0.4463254649212632,0.1044372954641055,0.20303619078032975,0.38350433789820215,14,0.006793737016500212,0.04133710885132507,0.02649257459952899
348,1,Fe4Al13_slab,8.402411100797263,2.3560722243328867,77.62421119689812,-3.62872,-58965.3,482253.0,-134120.0,207605.0,784885.0,-339704.0,-96389.23333333334,0.06864625130837186,0.03798806547463052,0.04354417971679414,0.03705562188088152,13,-0.012735580418938519,0.06626536744359522,0.07061532565795625
349,1,Fe4Al13_slab,8.998809529651531,1.7313359656983978,74.92678625301902,-3.60259,355057.0,776777.0,-287296.0,-369490.0,543017.0,352222.0,-281512.6666666667,0.21739347457326696,-0.09373663954849398,-0.1949616119278903,-0.021525219340858825,14,0.034701691483499886,0.05684166320861272,0.14007299089626074
350,1,Fe4Al13_slab,6.342276760536964,1.7530302786763574,75.7076323609244,-3.79361,445979.0,858845.0,2893060.0,237581.0,-591451.0,331783.0,-1399294.6666666667,0.17847092061868478,-0.03665187327965302,-0.0017149636312008278,0.174658434068661,14,-0.007645884454306806,0.03108387797148529,0.025465886977783136
351,2,Fe4Al13_slab,7.192990531015825,1.1323367601569623,73.08075386972187,-3.48195,1807600.0,3016250.0,1393370.0,406963.0,-127046.0,-462295.0,-2072406.6666666667,0.44756448683314415,-0.24675228339048694,-0.313762943231118,0.20243541184966315,12,-0.5786141857507596,0.4313157769917949,2.9057134268455354
352,1,Fe4Al13_slab,14.685463880192042,3.093242617590332,87.28301191048212,-3.49624,-1018680.0,638431.0,-1225920.0,129155.0,664741.0,611790.0,535389.6666666666,0.2065430241273464,-0.007359972019161271,0.10480221310535054,0.17782673521089976,14,0.016578581269426795,0.044892467122334266,0.07314526302183232
353,1,Fe4Al13_slab,13.499320315759588,4.184608239062376,83.17719580779003,-3.54511,727229.0,-338991.0,-804400.0,-1664230.0,2770390.0,620489.0,138720.66666666666,0.4944572292751162,0.16013414153327155,0.3020456347534082,0.35723023783582164,14,0.01873026401377964,0.037731637086856847,0.03504146705596999
354,1,Fe4Al13_slab,12.78245425196519,4.447422286888821,85.65699536129941,-3.60567,582956.0,327550.0,-1394520.0,-503099.0,-212272.0,-700014.0,161338.0,0.3260010754796615,0.1786726604601636,0.1774488330961317,0.20703790293278246,13,-0.005332772078215253,0.05900301848965598,0.05746114242893606
355,2,Fe4Al13_slab,11.682944492311956,3.455846397004751,81.08427484717143,-3.36068,3712030.0,2198730.0,1902710.0,455257.0,-738754.0,654612.0,-2604490.0,0.33100810348430015,-0.00225610917053664,0.05475478080942642,0.3264401760234108,12,0.041467563043142475,0.052384160725641636,0.03420366045629152
356,1,Fe4Al13_slab,10.478458682533438,3.8583604670857947,78.76952391525953,-3.68151,369670.0,-41837.2,1322230.0,114130.0,-415734.0,495848.0,-550020.9333333333,0.31712722349169625,0.011740019513718267,-0.07800917352762894,0.3071586180899146,12,-0.000446471772105661,0.06099881877024496,0.021357151097116677
357,1,Fe4Al13_slab,16.988612034500044,4.653765581681286,86.8743788873974,-3.59515,-2639430.0,-2084030.0,-1090140.0,368596.0,-573380.0,-574388.0,1937866.6666666667,0.4464747904824174,0.032546927052617754,0.19421386487471448,0.40070114894541575,12,-0.360415306838214,0.4409973547467698,3.0190815744936734
358,1,Fe4Al13_slab,2.7562774886805954,4.190069359842138,84.31720791891054,-3.95176,949761.0,466788.0,-1053180.0,-452090.0,-553903.0,-93818.2,-121123.0,0.5109748472593617,0.08031800800527746,0.27765520872156113,0.421369074792608,14,-0.004312676646827884,0.03542730740132961,0.018609779376860085
359,1,Fe4Al13_slab,16.50981379737212,6.542411760617231,77.79911081255865,-3.71939,1342830.0,481845.0,230036.0,1405750.0,861717.0,676540.0,-684903.6666666666,0.18968567861576438,-0.07045586864453668,0.016148107744731632,0.17537350387596007,14,0.01065093103481729,0.027003242804866726,0.020325146320143674
360,1,Fe4Al13_slab,10.483483325894142,1.0641433583770565,79.28294100477478,-3.49979,-944700.0,335915.0,-83211.3,-66127.3,244092.0,-159060.0,230665.43333333335,0.040932375102612155,0.030684437591803615,0.02333376608522331,0.013764446283659026,14,0.051658827543797914,0.06701269653671418,0.08300234512854844
361,1,Fe4Al13_slab,12.823202287831673,2.54437891289723,78.9613196963879,-3.62938,-1064900.0,-1676130.0,96495.9,328325.0,402104.0,-147864.0,881511.3666666667,0.38004283986704857,0.11273741165391725,0.04445877918526797,0.36020307203179414,12,0.016426016642288377,0.07731212498107123,0.04047256566072494
362,1,Fe4Al13_slab,13.765530306537606,6.416475048495894,76.8755586957037,-3.68229,-1281050.0,-3888740.0,-865879.0,-2304900.0,196693.0,206079.0,2011889.6666666667,0.2256069717903322,0.017685589632620225,-0.06529464927757635,0.21522624007185695,14,-0.018321931299219107,0.020548101778709568,0.018812751019640618
363,1,Fe4Al13_slab,11.599143964859385,0.4211205792576942,74.9409110318296,-3.75011,113925.0,886931.0,103256.0,237213.0,380120.0,-555322.0,-368037.3333333333,0.18209397339173095,-0.08992242657811289,-0.024257144016137433,0.15647288361908807,14,0.023702221047267713,0.03956796721204289,0.02888535789623412
364,2,Fe4Al13_slab,10.888243141771907,1.9405547115213202,76.9654361641238,-2.88591,229274.0,-2535920.0,178839.0,-1235110.0,772548.0,748967.0,709269.0,0.1950544819727246,-0.15810154561648382,0.0012217346989602529,0.1142307295593099,12,-0.012932685207825423,0.06874470590434144,0.03642024261210224
365,1,Fe4Al13_slab,1.6436629696265146,2.0325064703851408,85.92425796242591,-3.76051,-582853.0,39104.1,84079.8,898734.0,373103.0,242060.0,153223.03333333335,0.49457543004703186,0.13152430619860442,0.21079747246785163,0.4276337667752017,14,-0.011641306767583792,0.029321704277891658,0.02130958890772349
366,1,Fe4Al13_slab,15.704255589822196,5.413372492619376,82.95303996129122,-3.67925,-1414690.0,-509002.0,543074.0,-1483470.0,-42422.7,255436.0,460206.0,0.3911815358436724,0.05552866508569564,0.1737421139014188,0.3460538096826582,12,0.024152821026258264,0.028979320559482595,0.014229688312766109
367,2,Fe4Al13_slab,15.523018997233763,4.021901258588806,85.12977528422807,-2.91226,480910.0,-2782950.0,-604288.0,-1935500.0,605063.0,343153.0,968776.0,0.49345698564477575,0.22693666209163865,0.12980554174246928,0.4185093420860255,12,-0.017959429278037398,0.03371777254067127,0.03667386864559496
368,1,Fe4Al13_slab,14.279758034191278,2.249465658096862,81.20541336656382,-3.515,2960610.0,2159970.0,-906160.0,-1009440.0,-1550830.0,64757.6,-1404806.6666666667,0.5907541157258668,0.30218818269344183,0.31289498049983955,0.399711719449769,15,0.020711769565836535,0.04833080489623433,0.1173484888677631
369,1,Fe4Al13_slab,14.158475295141457,1.8465613368028813,84.84361907869791,-3.72811,-577591.0,-2197360.0,-671969.0,-1368220.0,81002.5,-376486.0,1148973.3333333333,0.37125057323565924,0.17787300215363366,0.07894587853544932,0.3161577636164026,14,0.0175363694542785,0.032560566453211995,0.03273692874208525
370,1,Fe4Al13_slab,16.16448628472449,2.564451415122772,83.00785616711337,-3.69043,-692464.0,689875.0,385297.0,11618.5,-545972.0,-521275.0,-127569.33333333333,0.4481582043044044,0.22696684850149396,0.15991866766232343,0.3517923329178103,14,0.012000009346484486,0.024899598850393913,0.025027675073888336
371,2,Fe4Al13_slab,14.960483477998368,1.3922151615363767,78.68873123931708,-3.04024,531424.0,-638292.0,264773.0,234773.0,773468.0,59608.5,-52635.0,0.3602011209622515,0.09556003540204651,0.11917321979638795,0.3262067915598692,12,0.028304678444215914,0.0403597870290839,0.045247834653509574
372,1,Fe4Al13_slab,13.611146805739772,2.069798167091941,76.28538325454724,-3.87,1409870.0,401503.0,-1398090.0,-390697.0,-863280.0,51102.8,-137761.0,0.3194548602222786,-0.1322835024273132,0.1200028282387431,0.2648618581825275,14,0.017711410739866484,0.037887412779975,0.03703775654964625
373,1,Fe4Al13_slab,15.04129664933197,3.8305936839159034,77.74470461234851,-3.71789,-294782.0,241764.0,314623.0,109209.0,89691.1,-891467.0,-87201.66666666667,0.21515230608391808,-0.006380256784865421,-0.08179490959210689,0.1988954496749642,15,-0.018507950271433593,0.04261444530749256,0.04349774984317492
374,1,Fe4Al13_slab,13.006685843640266,5.139325322332002,79.26743338329021,-3.53447,44483.2,-1357120.0,-1792180.0,362819.0,-5327.35,-763224.0,1034938.9333333332,0.3113200121334538,0.022352711962220436,-0.011561276277610943,0.31030121352250717,13,-0.008431636637583506,0.022817121803017346,0.024722720884330824
375,1,Fe4Al13_slab,13.533240378411698,6.365396069396008,73.10658769908834,-3.5383,1818980.0,943106.0,-862654.0,-154027.0,-758369.0,881101.0,-633144.0,0.3920308497303625,-0.19970531953256906,-0.2862385381096848,0.17853143082251677,15,-0.8671871600773591,0.638297601898334,3.6831606287246315
376,1,Fe4Al13_slab,11.29985403545423,3.2471830183757926,74.9492233998994,-3.72735,14793.0,-680342.0,637714.0,-219481.0,611163.0,258069.0,9278.333333333334,0.24297282483311788,-0.10234949988987374,-0.03121762414951723,0.21814177367514276,12,0.000245132191055597,0.029861988252596495,0.050678311897970875
377,2,Fe4Al13_slab,13.378113182296133,2.21821767010822,73.66919386925301,-2.99591,-660085.0,-1359950.0,748529.0,-460466.0,-803167.0,37189.4,423835.3333333333,0.2449132036818683,0.04231995853130144,0.011368764592725624,0.24096109569650537,13,0.02117477045649796,0.027189732986447595,0.03168776723042185
378,1,Fe4Al13_slab,14.038979073924924,4.414024178276659,74.88593362601095,-3.67303,658577.0,-951196.0,261743.0,710847.0,165086.0,444889.0,10292.0,0.23421314489801337,-0.01633201379094729,-0.04958827492983176,0.2283200945121422,14,-0.02175994657411484,0.055887255951476596,0.03425932104012177
379,2,Fe4Al13_slab,12.505165616994283,4.277788812550655,77.06061917722957,-2.96092,-278446.0,-1727490.0,-293344.0,-1497000.0,-367797.0,-122671.0,766426.6666666666,0.38936935438878806,0.009331233332970255,-0.003922854560197031,0.3892377595168881,13,-0.009985686013847861,0.03499521568657209,0.028481757717525327
380,1,Fe4Al13_slab,11.540455353708502,3.647625885722065,72.32097410060376,-3.37116,1762450.0,1318040.0,-509058.0,-546359.0,-195303.0,941819.0,-857144.0,0.4863441122214492,0.10865122109811233,0.3959811781986824,0.2606231266767054,15,-0.47695189403301175,0.3347565322342737,2.634496376694668
381,1,Fe4Al13_slab,4.352385690004381,3.393777012945604,79.81632878677762,-3.48624,869727.0,973100.0,-276779.0,-269737.0,-163859.0,-446863.0,-522016.0,0.5989596100362902,0.3272221525838894,0.39179694826965017,0.31332639314264554,15,-0.4763107543891071,0.3492606765797807,2.5290148234671923
382,1,Fe4Al13_slab,1.6180728867967968,1.9960970325071181,77.12641388369474,-3.70544,533573.0,221450.0,528523.0,315464.0,502623.0,142106.0,-427848.6666666667,0.3668582856888064,0.1565834984008054,0.04231673013115423,0.32905304155728743,14,0.0355340189779898,0.03100198239796291,0.05692473718679226
383,1,Fe4Al13_slab,2.6701894546438174,3.9262626872106,73.22848928267605,-3.63988,-29429.2,-784028.0,290002.0,734512.0,-876189.0,521401.0,174485.06666666665,0.30285047734931947,-0.13112111253078848,0.0721143599741989,0.2632967614022448,12,-0.01200642079553238,0.03481537468455338,0.0745917805181502
384,1,Fe4Al13_slab,15.780880480235195,2.602888886541099,74.17869412267046,-3.6974,-1158710.0,709578.0,561980.0,544292.0,-219610.0,-909619.0,-37616.0,0.2780057306375074,-0.0519490479354303,0.13715726424696495,0.2361702088540909,14,-0.012388247919479123,0.025695400740689583,0.03938903744898351
385,2,Fe4Al13_slab,3.1959553876177393,2.146216578695682,75.01638849227257,-2.94565,-808316.0,-1110350.0,61635.0,-1560800.0,-485448.0,-532813.0,619010.3333333334,0.3060306770447363,0.11482227046225812,0.025635160044855443,0.2825127608937805,12,-0.007318719376990246,0.030876304688431822,0.02646657222139835
386,1,Fe4Al13_slab,12.141884660835588,0.6771800047769404,72.16971532238531,-3.6888,1035350.0,-243595.0,413454.0,-620311.0,-197714.0,118966.0,-401736.3333333333,0.3715506484912567,-0.15893826608894554,0.10495805196658083,0.31901774134723837,13,0.046135165133424305,0.05271860122639399,0.0952249168940723
387,1,Fe4Al13_slab,14.635842287906886,5.9486084717948,86.73030675673557,-3.59017,457590.0,188818.0,1827390.0,-695592.0,-732844.0,-479755.0,-824599.3333333334,0.39875648186642065,-0.07682966618100372,0.08195783054771422,0.3826053426664515,12,0.014623717954205029,0.020128066749200597,0.01863097469426535
388,1,Fe4Al13_slab,3.937548942882725,6.090286824444256,85.85977226183334,-3.76213,116737.0,235150.0,695569.0,58729.2,74788.1,-895292.0,-349152.0,0.48428054201482434,-0.037501450389016956,0.2080061770188202,0.4357232090615639,15,0.02502269616039443,0.021779394433193548,0.017673024783039826
389,2,Fe4Al13_slab,3.7365296158432315,3.530826188330637,86.70440723901243,-2.95645,-977014.0,-323555.0,81699.5,-550930.0,427434.0,-296621.0,406289.8333333333,0.5468673757167491,-0.06572552184485755,0.27814549500865793,0.46623938701908685,12,-0.008151478795339284,0.02588439848983178,0.02973023435573614
390,2,Fe4Al13_slab,17.72293875766942,4.309954110618893,81.6431880120461,-2.9654,-534866.0,-1591710.0,1431710.0,-454131.0,-389476.0,359695.0,231622.0,0.3938701579530969,0.14051639688572592,0.14650877228357828,0.3375263296043869,13,0.02865199778358052,0.026705959188938887,0.021723645927879825
391,1,Fe4Al13_slab,15.668347728810867,5.289819072946727,80.13252739885219,-3.54877,972267.0,1486170.0,295197.0,-515418.0,-342791.0,223099.0,-917878.0,0.2145825783734535,-0.009758852191000134,0.08795302894367385,0.19548583694208332,15,0.03576449915043145,0.05621293762313204,0.030943731994307784
392,1,Fe4Al13_slab,8.363920022596666,5.19168385537295,87.74975187252463,-3.43488,856277.0,-25923.2,-331630.0,-458432.0,-888498.0,519753.0,-166241.2666666667,0.41655358814730903,0.07493871609621296,0.1780741374471342,0.3690402175924845,15,0.02350614487176539,0.033917652348405894,0.023981600782458853
393,1,Fe4Al13_slab,5.719232929172907,4.0127850102798455,85.0815453846102,-3.70779,1100790.0,9714.16,679255.0,166751.0,-85080.8,19164.3,-596586.3866666666,0.42244149512517104,0.014994151510404837,0.08937119081326017,0.4126072981379423,14,0.030993083432766078,0.021571800640266335,0.013857004728098357
394,2,Fe4Al13_slab,7.316632803236786,4.253840030743752,82.96937053780961,-2.94814,-185740.0,-1044560.0,-348851.0,-2525440.0,-665037.0,-1032900.0,526383.6666666666,0.3983786119376595,-0.011630022616528455,0.17065049129107646,0.3597897592281214,12,0.011855286510442209,0.03850573507055851,0.020939498011002772
395,1,Fe4Al13_slab,4.892924064676464,4.6371725902105245,82.13771459538037,-3.7316,-312930.0,984990.0,160846.0,209974.0,-303177.0,-1032920.0,-277635.3333333333,0.4017114598110308,0.1284110079989942,0.21041696470788818,0.3171867130434549,14,0.01874277265721014,0.02698832144919122,0.02280447929200301
396,1,Fe4Al13_slab,7.077172536596779,3.321024608652319,80.74940666606895,-3.59204,-283046.0,-294648.0,-1588740.0,268027.0,-634073.0,-272997.0,722144.6666666666,0.6206242756011957,0.26321532334128683,0.17913646732315813,0.5327309931840176,13,-0.006981448467964446,0.07598238497992213,0.1229514515260289
397,1,Fe4Al13_slab,18.401753834845923,6.03205534594314,79.995099212262,-3.663,864577.0,-108111.0,512316.0,-408624.0,17557.4,590507.0,-422927.3333333333,0.37247225383015875,-0.16239998132231295,0.18235337251627026,0.28126335252174783,15,-0.537566083420262,0.3837000234732375,3.1172664322004766
398,1,Fe4Al13_slab,7.193071829161889,6.104903846661448,81.13498780128774,-3.70617,-1698940.0,-706968.0,393200.0,212692.0,-147647.0,-84371.7,670902.6666666666,0.4368098929113351,0.14268115892039823,0.2929391568742705,0.2909151419299718,12,0.040508998409319874,0.02522327884593499,0.07488076238726707
399,2,Fe4Al13_slab,4.5843944663517435,4.542344439736741,74.88619904687359,-2.94569,453656.0,-1939420.0,-486170.0,-1462190.0,-188760.0,336566.0,657311.3333333334,0.11573531424266247,0.10229025295079985,0.05282159214193349,0.011884717821658342,13,0.016592605624726087,0.03558820954621299,0.04345296823155756
400,1,Fe4Al13_slab,17.209320496368168,4.438428518049079,75.76550997321505,-3.84637,1632340.0,854482.0,-1823950.0,-533140.0,-1272060.0,632963.0,-220957.33333333334,0.2401247157050697,0.08270151848232743,-0.0283771312610579,0.22364050696273807,14,0.002953005930638075,0.01902239309453403,0.024000534783942058
401,1,Fe4Al13_slab,4.112411078946746,3.2055673150624053,77.0247528982269,-3.75323,-1068880.0,9631.31,1097000.0,-970010.0,-55876.3,-145105.0,-12583.770000000019,0.24031662542782883,-0.006064365659552688,0.14321362621018086,0.1928863945277044,12,-0.004394877077972592,0.03131340947728265,0.031778840039814585
